datacoverage,elevation,elevationUnit,id,latitude,longitude,maxdate,mindate,name
1.0,5.8,METERS,WBAN:00482,27.07161,-82.44033,2019-06-23,2011-02-03,"VENICE MUNICIPAL AIRPORT, FL US"
1.0,1300.0,METERS,WBAN:00484,44.66286,-104.56783,2019-06-23,2014-07-31,"HULETT MUNICIPAL AIRPORT, WY US"
0.91,10.1,METERS,WBAN:00485,29.46738,-81.20633,2019-06-22,2009-11-03,"FLAGLER CO AIRPORT, FL US"
1.0,27.4,METERS,WBAN:00486,28.22813,-82.15592,2019-06-23,2012-08-13,"ZEPHYRHILLS MUNICIPAL AIRPORT, FL US"
0.57,38.1,METERS,WBAN:00487,-21.23,-175.15,2019-06-22,1996-01-01,"FUA AMOTU TONGA, TN"
0.79,7.0,METERS,WBAN:00488,-41.3,174.8,2019-06-22,1996-01-01,"WELLINGTON INTERNATIONAL, NZ"
1.0,62.8,METERS,WBAN:00490,66.88808,-157.16241,2019-06-23,2009-12-10,"SHUNGNAK AIRPORT, AK US"
0.28,1.8,METERS,WBAN:00492,7.06472,171.27194,2019-06-22,1996-01-01,"MARSHALL ISLANDS INTERNATIONAL AIRPORT, RM"
0.16,2.6,METERS,WBAN:00493,5.35444,162.95333,2019-06-22,1996-01-01,"KOSRAE INTERNATIONAL AIRPORT, FM"
0.5,3.0,METERS,WBAN:00494,18.45677,-66.09847,2019-06-22,2011-02-23,"FERNANDO LUIS RIBAS DOMINICCI AIRPORT, US"
1.0,2770.9,METERS,WBAN:03011,37.95,-107.9,2019-06-23,2005-01-01,"TELLURIDE REGIONAL AIRPORT, CO US"
1.0,2161.3,METERS,WBAN:03012,36.45,-105.66667,2019-06-23,2005-01-01,"TAOS MUNICIPAL AIRPORT, NM US"
1.0,1129.0,METERS,WBAN:03013,38.07,-102.68806,2019-06-23,2005-01-01,"LAMAR MUNICIPAL AIRPORT, CO US"
1.0,1683.1,METERS,WBAN:03016,39.52778,-107.71972,2019-06-23,2005-01-01,"RIFLE GARFIELD CO AIRPORT, CO US"
0.79,1650.2,METERS,WBAN:03017,39.8328,-104.6575,2019-06-23,1974-11-13,"DENVER INTERNATIONAL AIRPORT, CO US"
1.0,930.9,METERS,WBAN:03024,35.695,-101.395,2019-06-23,2005-01-01,"BORGER HUTCHINSON CO AIRPORT, TX US"
1.0,1277.7,METERS,WBAN:03026,39.24472,-102.28417,2019-06-23,2005-01-01,"BURLINGTON CARSON AIRPORT, CO US"
1.0,2159.8,METERS,WBAN:03027,35.00278,-105.66278,2019-06-23,2005-01-01,"CLINES CORNERS, NM US"
1.0,1335.9,METERS,WBAN:03028,37.28333,-102.61389,2019-06-23,2005-01-01,"SPRINGFIELD COMANCHE NATIONAL GRASSLAND, CO US"
1.0,2054.0,METERS,WBAN:03029,35.6575,-109.06139,2019-06-23,2005-01-01,"WINDOW ROCK AIRPORT, AZ US"
1.0,951.9,METERS,WBAN:03030,36.68167,-101.50528,2019-06-23,2005-01-01,"GUYMON MUNICIPAL AIRPORT, OK US"
1.0,914.7,METERS,WBAN:03031,31.92056,-102.38667,2019-06-23,2005-01-01,"ODESSA SCHLEMEYER FIELD, TX US"
0.99,707.7,METERS,WBAN:03032,30.04806,-102.21306,2019-06-23,2005-01-01,"DRYDEN TERRELL CO AIRPORT, TX US"
1.0,1889.5,METERS,WBAN:03033,34.98472,-106.0,2019-06-23,2010-10-28,"MORIARTY AIRPORT, NM US"
1.0,1779.1,METERS,WBAN:03034,35.145,-106.795,2019-06-23,2005-01-01,"ALBUQUERQUE DOUBLE EAGLE II AIRPORT, NM US"
1.0,1079.3,METERS,WBAN:03035,32.8525,-104.4675,2019-06-23,2005-01-01,"ARTESIA MUNICIPAL AIRPORT, NM US"
1.0,1787.7,METERS,WBAN:03036,37.58278,-109.48306,2019-06-23,2014-07-24,"BLANDING MUNICIPAL AIRPORT, UT US"
1.0,971.1,METERS,WBAN:03037,39.4275,-101.04639,2019-06-23,2005-07-21,"COLBY SHALTZ FIELD AIRPORT, KS US"
1.0,3680.2,METERS,WBAN:03038,39.46667,-106.15,2019-06-23,2005-01-01,"RED CLIFF PASS, CO US"
1.0,3593.9,METERS,WBAN:03039,37.45,-106.8,2019-06-23,2005-01-01,"WOLF CREEK PASS, CO US"
1.0,2151.9,METERS,WBAN:03040,39.21667,-104.63333,2019-06-23,2005-01-01,"MONUMENT PASS, CO US"
1.0,3667.0,METERS,WBAN:03041,38.48333,-106.31667,2019-06-23,2005-01-01,"MONARCH PASS, CO US"
1.0,784.3,METERS,WBAN:03044,32.2125,-101.52139,2019-06-23,2005-01-01,"BIG SPRING MCMAHON WRINKLE AIRPORT, TX US"
1.0,889.4,METERS,WBAN:03045,36.41389,-100.74972,2019-06-23,2005-01-01,"PERRYTON OCHILTREE CO AIRPORT, TX US"
1.0,830.3,METERS,WBAN:03047,31.6219,-102.8071,2019-06-23,2003-05-21,"MONAHANS 6 ENE, TX US"
1.0,1477.4,METERS,WBAN:03048,34.3557,-106.8859,2019-06-23,2003-05-24,"SOCORRO 20 N, NM US"
1.0,1375.6,METERS,WBAN:03049,30.38333,-103.68333,2019-06-23,2005-01-01,"ALPINE CASPARIS MUNICIPAL AIRPORT, TX US"
1.0,740.7,METERS,WBAN:03050,32.69333,-100.95056,2019-06-23,2005-01-01,"SNYDER WINSTON FIELD AIRPORT, TX US"
1.0,989.1,METERS,WBAN:03052,35.61306,-100.99639,2019-06-23,2005-01-01,"PERRY LEFORS FIELD AIRPORT, TX US"
1.0,1140.6,METERS,WBAN:03054,33.9557,-102.774,2019-06-23,2004-02-27,"MULESHOE 19 S, TX US"
1.0,995.5,METERS,WBAN:03055,36.5993,-101.595,2019-06-23,2004-02-27,"GOODWELL 2 E, OK US"
1.0,1010.4,METERS,WBAN:03056,32.67528,-102.65444,2019-06-23,2005-01-01,"GAINES CO AIRPORT, TX US"
1.0,796.4,METERS,WBAN:03058,31.3825,-103.51083,2019-06-23,2005-01-01,"PECOS MUNICIPAL AIRPORT, TX US"
1.0,652.3,METERS,WBAN:03059,30.58583,-100.64861,2019-06-23,2005-11-01,"SONORA MUNICIPAL AIRPORT, TX US"
1.0,2560.9,METERS,WBAN:03060,38.544,-107.6928,2019-06-23,2004-07-25,"MONTROSE 11 ENE, CO US"
1.0,2448.8,METERS,WBAN:03061,37.2553,-108.5035,2019-06-23,2005-11-02,"CORTEZ 8 SE, CO US"
1.0,2656.6,METERS,WBAN:03062,35.8584,-106.5214,2019-06-23,2004-08-01,"LOS ALAMOS 13 W, NM US"
1.0,1336.9,METERS,WBAN:03063,37.8639,-103.8224,2019-06-23,2004-08-03,"LA JUNTA 17 WSW, CO US"
1.0,2421.9,METERS,WBAN:03064,38.6975,-106.07,2019-06-23,2010-04-01,"BUENA VISTA CENTRAL COLORADO REGIONAL AIRPORT, CO US"
1.0,1705.4,METERS,WBAN:03065,39.9,-105.11667,2019-06-23,2005-05-24,"BROOMFIELD JEFFERSON CO AIRPORT, CO US"
1.0,874.8,METERS,WBAN:03067,38.8701,-100.9627,2019-06-23,2005-10-30,"OAKLEY 19 SSW, KS US"
1.0,1837.9,METERS,WBAN:03068,38.76667,-104.3,2019-06-23,2006-05-01,"BULLSEYE AUXILIARY AIRFIELD USAFA, CO US"
1.0,2385.4,METERS,WBAN:03069,38.09722,-106.16889,2019-06-23,2006-01-01,"SAGUACHE MUNICIPAL AIRPORT, CO US"
1.0,1129.3,METERS,WBAN:03070,35.85806,-102.01306,2019-06-23,2006-01-01,"DUMAS MOORE CO AIRPORT, TX US"
1.0,854.4,METERS,WBAN:03071,32.03639,-102.10111,2019-06-23,2006-01-01,"MIDLAND AIRPARK, TX US"
1.0,608.7,METERS,WBAN:03072,32.0408,-100.2495,2019-06-23,2006-12-15,"BRONTE 11 NNE, TX US"
1.0,106.1,METERS,WBAN:03073,31.30694,-95.40389,2019-06-23,2005-06-11,"CROCKETT HOUSTON CO AIRPORT, TX US"
1.0,1318.9,METERS,WBAN:03074,32.6137,-106.7414,2019-06-23,2007-02-28,"LAS CRUCES 20 N, NM US"
1.0,1954.1,METERS,WBAN:03101,34.2639,-110.0075,2019-06-23,2005-02-24,"SHOW LOW AIRPORT, AZ US"
0.41,289.3,METERS,WBAN:03102,34.05611,-117.60028,2019-06-23,1968-01-01,"ONTARIO INTERNATIONAL AIRPORT, CA US"
0.98,2134.5,METERS,WBAN:03103,35.1441,-111.6663,2019-06-23,1948-01-01,"FLAGSTAFF PULLIAM AIRPORT, AZ US"
0.74,-36.0,METERS,WBAN:03104,33.62667,-116.15944,2019-06-23,1943-07-12,"DESERT RESORTS REGIONAL AIRPORT, CA US"
0.82,1438.4,METERS,WBAN:03124,31.58833,-110.34417,2019-06-23,1954-10-11,"FORT HUACHUCA SIERRA VISTA MUNICIPAL AIRPORT, AZ US"
1.0,127.1,METERS,WBAN:03131,32.81583,-117.13944,2019-06-23,2005-01-01,"SAN DIEGO MONTGOMERY FIELD, CA US"
1.0,-17.7,METERS,WBAN:03144,32.83417,-115.57861,2019-06-23,2005-01-01,"IMPERIAL CO AIRPORT, CA US"
1.0,64.9,METERS,WBAN:03145,32.65,-114.61667,2019-06-23,1977-01-27,"YUMA MCAS, AZ US"
0.83,22.9,METERS,WBAN:03154,33.3,-117.35,2019-06-23,1966-07-01,"CAMP PENDLETON MCAS, CA US"
1.0,712.6,METERS,WBAN:03159,34.7411,-118.2116,2019-06-23,1974-06-01,"LANCASTER, CA US"
1.0,984.5,METERS,WBAN:03160,36.6206,-116.0278,2019-06-23,1978-05-15,"MERCURY DESERT ROCK AIRPORT, NV US"
1.0,1313.7,METERS,WBAN:03162,36.92611,-111.44778,2019-06-23,2005-01-01,"PAGE MUNICIPAL AIRPORT, AZ US"
0.99,805.0,METERS,WBAN:03164,32.6261,-116.4681,2019-06-23,2005-01-01,"CAMPO ASOS, CA US"
0.5,90.2,METERS,WBAN:03165,34.08333,-118.03333,2019-06-23,2005-02-24,"EL MONTE EMSU, CA US"
1.0,29.3,METERS,WBAN:03166,33.87194,-117.97889,2019-06-23,2005-01-01,"FULLERTON MUNICIPAL AIRPORT, CA US"
1.0,19.2,METERS,WBAN:03167,33.92278,-118.33417,2019-06-23,2005-01-01,"HAWTHORNE MUNICIPAL AIRPORT, CA US"
0.87,1809.3,METERS,WBAN:03170,39.6013,-116.0055,2019-06-23,2005-01-01,"EUREKA AIRPORT, NV US"
1.0,245.2,METERS,WBAN:03171,33.95194,-117.43861,2019-06-23,2005-01-01,"RIVERSIDE MUNICIPAL AIRPORT, CA US"
0.53,29.6,METERS,WBAN:03174,33.80338,-118.33961,2019-06-23,2005-06-02,"TORRANCE, CA US"
1.0,100.0,METERS,WBAN:03177,33.12806,-117.27944,2019-06-23,2005-01-01,"CARLSBAD MCCLELLAN PALOMAR AIRPORT, CA US"
1.0,157.0,METERS,WBAN:03178,32.57222,-116.97944,2019-06-23,2005-01-01,"SAN DIEGO BROWN FIELD, CA US"
1.0,198.1,METERS,WBAN:03179,33.97528,-117.63611,2019-06-23,2005-01-01,"CHINO AIRPORT, CA US"
0.43,308.2,METERS,WBAN:03180,34.1,-117.78333,2019-06-23,2005-04-26,"LA VERNE BRACKETT FIELD, CA US"
1.0,2172.6,METERS,WBAN:03181,37.63333,-118.85,2019-06-23,2005-04-21,"MAMMOTH LAKES MAMMOTH YOSEMITE AIRPORT, CA US"
0.41,716.3,METERS,WBAN:03182,35.28333,-116.63333,2019-06-23,1996-01-08,"BICYCLE LAKE FORT IRWIN ARMY AIR FIELD, CA US"
1.0,849.5,METERS,WBAN:03183,35.06667,-118.15,2019-06-23,2005-05-24,"MOJAVE AIRPORT, CA US"
1.0,443.5,METERS,WBAN:03184,33.68833,-112.08167,2019-06-23,2005-01-01,"PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US"
0.49,420.6,METERS,WBAN:03185,33.46667,-111.73333,2019-06-23,2005-04-07,"MESA FALCON FIELD, AZ US"
0.64,295.0,METERS,WBAN:03186,33.41667,-112.38333,2019-06-23,2005-08-26,"PHOENIX GOODYEAR AIRPORT, AZ US"
1.0,449.0,METERS,WBAN:03192,33.62278,-111.91056,2019-06-23,2005-01-01,"SCOTTSDALE MUNICIPAL AIRPORT, AZ US"
1.0,2013.5,METERS,WBAN:03195,35.94611,-112.15472,2019-06-23,2005-01-01,"GRAND CANYON NATIONAL PARK AIRPORT, AZ US"
1.0,1198.5,METERS,WBAN:03196,31.42083,-110.84583,2019-06-23,2005-01-01,"NOGALES INTERNATIONAL AIRPORT, AZ US"
1.0,6.1,METERS,WBAN:03701,36.66556,-76.32056,2019-06-23,2005-01-01,"NORFOLK CHESAPEAKE REGIONAL AIRPORT, VA US"
1.0,41.8,METERS,WBAN:03702,35.0,-77.98167,2019-06-23,2005-01-01,"KENANSVILLE DUPLIN CO AIRPORT, NC US"
1.0,6.1,METERS,WBAN:03703,36.0275,-76.56694,2019-06-23,2005-01-01,"EDENTON NORTHEAST REGIONAL AIRPORT, NC US"
1.0,38.7,METERS,WBAN:03704,36.68667,-77.48278,2019-06-23,2005-01-01,"EMPORIA GREENSVILLE REGIONAL AIRPORT, VA US"
1.0,40.5,METERS,WBAN:03705,34.60167,-78.57806,2019-06-23,2005-01-01,"ELIZABETHTOWN AIRPORT, NC US"
1.0,25.9,METERS,WBAN:03706,38.26667,-77.44917,2019-06-23,2005-01-01,"FREDERICKSBURG SHANNON AIRPORT, VA US"
1.0,127.1,METERS,WBAN:03707,37.3575,-78.43778,2019-06-23,2005-01-01,"FARMVILLE REGIONAL AIRPORT, VA US"
1.0,40.8,METERS,WBAN:03708,35.46028,-77.96472,2019-06-23,2005-01-01,"GOLDSBORO WAYNE MUNICIPAL AIRPORT, NC US"
1.0,205.1,METERS,WBAN:03709,35.65361,-79.895,2019-06-23,2005-01-01,"ASHEBORO MUNICIPAL AIRPORT, NC US"
1.0,58.5,METERS,WBAN:03710,38.72139,-77.51528,2019-06-23,2005-01-01,"MANASSAS REGIONAL DAVIS FIELD AIRPORT, VA US"
1.0,160.6,METERS,WBAN:03711,36.36139,-78.52889,2019-06-23,2005-01-01,"HENDERSON OXFORD AIRPORT, NC US"
1.0,60.4,METERS,WBAN:03712,35.37861,-78.73361,2019-06-23,2005-01-01,"ERWIN HARNETT CO AIRPORT, NC US"
1.0,50.3,METERS,WBAN:03713,35.54083,-78.39028,2019-06-23,2005-01-01,"SMITHFIELD JOHNSTON CO AIRPORT, NC US"
1.0,118.6,METERS,WBAN:03714,39.07778,-77.5575,2019-06-23,2005-01-01,"LEESBURG EXECUTIVE AIRPORT, VA US"
1.0,150.3,METERS,WBAN:03715,38.00972,-77.97,2019-06-23,2005-01-01,"LOUISA CO FREEMAN FIELD AIRPORT, VA US"
1.0,14.3,METERS,WBAN:03716,37.64667,-75.76083,2019-06-23,2005-01-01,"MELFA ACCOMACK CO AIRPORT, VA US"
1.0,221.6,METERS,WBAN:03717,39.14333,-78.14444,2019-06-23,2005-01-01,"WINCHESTER REGIONAL AIRPORT, VA US"
1.0,143.0,METERS,WBAN:03718,38.24694,-78.04556,2019-06-23,2005-01-01,"ORANGE CO AIRPORT, VA US"
1.0,21.9,METERS,WBAN:03719,36.68222,-76.60167,2019-06-23,2005-01-01,"SUFFOLK MUNICIPAL AIRPORT, VA US"
1.0,140.5,METERS,WBAN:03720,35.23722,-79.39111,2019-06-23,2005-01-01,"MOORE CO AIRPORT, NC US"
1.0,7.6,METERS,WBAN:03721,33.92917,-78.07472,2019-06-23,2005-01-01,"BRUNSWICK CO AIRPORT, NC US"
1.0,185.6,METERS,WBAN:03722,36.28472,-78.98417,2019-06-23,2005-01-01,"ROXBORO PERSON CO AIRPORT, NC US"
1.0,75.3,METERS,WBAN:03723,35.58222,-79.10111,2019-06-23,2005-01-01,"SANFORD LEE CO REGIONAL AIRPORT, NC US"
1.0,240.5,METERS,WBAN:03724,39.60806,-77.0075,2019-06-23,2007-07-11,"WESTMINSTER CARROLL CO REGIONAL JB POAGE AIRPORT, MD US"
1.0,292.6,METERS,WBAN:03725,38.99417,-79.14417,2019-06-23,2005-01-01,"PETERSBURG GRANT CO AIRPORT, WV US"
1.0,7.0,METERS,WBAN:03726,39.00833,-74.90806,2019-06-23,2005-01-01,"WILDWOOD CAPE MAY CO AIRPORT, NJ US"
1.0,45.1,METERS,WBAN:03727,34.97556,-78.36444,2019-06-23,2005-01-01,"CLINTON SAMPSON CO AIRPORT, NC US"
1.0,2.7,METERS,WBAN:03728,33.1532,-79.3637,2019-06-23,2002-08-15,"MCCLELLANVILLE 7 NE, SC US"
1.0,14.9,METERS,WBAN:03730,37.23917,-76.71611,2019-06-23,2005-01-01,"WILLIAMSBURG JAMESTOWN AIRPORT, VA US"
1.0,112.5,METERS,WBAN:03731,36.02333,-78.33028,2019-06-23,2005-01-01,"LOUISBURG FRANKLIN CO AIRPORT, NC US"
1.0,236.2,METERS,WBAN:03732,39.6,-78.76667,2019-06-23,2006-04-28,"CUMBERLAND, MD US"
1.0,1033.3,METERS,WBAN:03733,39.013,-79.4743,2019-06-23,2003-11-17,"ELKINS 21 ENE, WV US"
1.0,7.3,METERS,WBAN:03734,37.52111,-76.76472,2019-06-23,2005-01-01,"MIDDLE PENINSULA REGIONAL AIRPORT, VA US"
1.0,64.6,METERS,WBAN:03735,38.39806,-77.45556,2019-06-23,2005-01-01,"STAFFORD REGIONAL AIRPORT, VA US"
1.0,4.0,METERS,WBAN:03736,36.01833,-75.67139,2019-06-23,2005-01-01,"KILL DEVIL HILLS FIRST FLIGHT AIRPORT, NC US"
1.0,4.9,METERS,WBAN:03737,36.39889,-76.01639,2019-06-23,2005-01-01,"CURRITUCK CO AIRPORT, NC US"
1.0,109.1,METERS,WBAN:03738,34.89111,-79.75917,2019-06-23,2005-01-01,"ROCKINGHAM HAMLET AIRPORT, NC US"
1.0,8.8,METERS,WBAN:03739,37.2907,-75.927,2019-06-23,2004-03-03,"CAPE CHARLES 5 ENE, VA US"
1.0,11.6,METERS,WBAN:03741,35.57028,-77.04972,2019-06-23,2005-05-05,"WARREN FIELD AIRPORT, NC US"
1.0,58.5,METERS,WBAN:03742,34.46583,-79.89028,2019-06-23,2005-04-19,"DARLINGTON CO JETPORT AIRPORT, SC US"
1.0,894.0,METERS,WBAN:03755,39.58028,-79.33944,2019-06-23,2006-10-18,"OAKLAND GARRETT CO AIRPORT, MD US"
1.0,21.9,METERS,WBAN:03756,38.80417,-76.06889,2019-06-23,2006-04-28,"EASTON NEWMAN FIELD AIRPORT, MD US"
1.0,6.4,METERS,WBAN:03757,38.14167,-76.42917,2019-06-23,2006-08-22,"ST INIGOES WEBSTER NAVAL OUTLYING FIELD, MD US"
1.0,171.3,METERS,WBAN:03758,35.9705,-79.0931,2019-06-23,2007-03-29,"DURHAM 11 W, NC US"
1.0,358.7,METERS,WBAN:03759,37.9975,-78.4656,2019-06-23,2007-03-29,"CHARLOTTESVILLE 2 SSE, VA US"
1.0,121.9,METERS,WBAN:03761,39.8593,-75.7861,2019-06-23,2006-06-02,"AVONDALE 2 N, PA US"
1.0,211.2,METERS,WBAN:03763,36.43722,-79.85111,2019-06-23,2006-10-24,"ROCKINGHAM CO SHILOH AIRPORT, NC US"
1.0,366.7,METERS,WBAN:03802,39.29556,-80.22889,2019-06-23,2005-01-01,"CLARKSBURG BENEDUM AIRPORT, WV US"
1.0,253.3,METERS,WBAN:03804,39.3395,-81.4438,2019-06-23,1973-01-01,"PARKERSBURG AIRPORT, WV US"
0.95,91.4,METERS,WBAN:03809,36.0002,-89.4094,2019-06-23,1943-04-12,"DYERSBURG MUNICIPAL AIRPORT, TN US"
1.0,358.1,METERS,WBAN:03810,35.74207,-81.38229,2019-06-23,1949-01-01,"HICKORY FAA AIRPORT, NC US"
0.97,132.0,METERS,WBAN:03811,35.593,-88.9167,2019-06-23,1949-01-01,"JACKSON MCKELLAR SIPES AIRPORT, TN US"
1.0,645.3,METERS,WBAN:03812,35.4319,-82.5375,2019-06-23,1948-01-01,"ASHEVILLE AIRPORT, NC US"
1.0,104.5,METERS,WBAN:03813,32.6847,-83.6527,2019-06-23,1941-10-20,"MACON MIDDLE GA REGIONAL AIRPORT, GA US"
1.0,125.9,METERS,WBAN:03816,37.0563,-88.7744,2019-06-23,1949-09-01,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US"
0.35,34.4,METERS,WBAN:03818,30.83556,-85.18389,2019-06-23,1950-01-01,"MARIANNA MUNICIPAL AIRPORT, FL US"
1.0,40.2,METERS,WBAN:03820,33.3644,-81.9633,2019-06-23,1948-01-01,"AUGUSTA BUSH FIELD AIRPORT, GA US"
1.0,207.9,METERS,WBAN:03821,33.01667,-85.06667,2019-06-23,2005-01-01,"LA GRANGE CAA AIRPORT, GA US"
1.0,14.0,METERS,WBAN:03822,32.13133,-81.20237,2019-06-23,1948-01-01,"SAVANNAH INTERNATIONAL AIRPORT, GA US"
1.0,287.4,METERS,WBAN:03832,33.98278,-83.66806,2019-06-23,2005-01-01,"WINDER BARROW CO AIRPORT, GA US"
1.0,569.1,METERS,WBAN:03847,35.9509,-85.0813,2019-06-23,1954-05-01,"CROSSVILLE MEMORIAL AIRPORT, TN US"
0.93,362.1,METERS,WBAN:03849,37.08722,-84.07694,2019-06-23,1954-10-11,"LONDON CORBIN AIRPORT, KY US"
1.0,91.7,METERS,WBAN:03850,31.26667,-85.71667,2019-06-23,1954-10-19,"CAIRNS FIELD FORT RUCKER, AL US"
1.0,11.6,METERS,WBAN:03852,30.41667,-86.68333,2019-06-23,1955-07-05,"VALPARAISO HURLBURT FIELD, FL US"
0.94,4.9,METERS,WBAN:03853,30.4,-81.41667,2019-06-23,1955-07-05,"MAYPORT PILOT STATION, FL US"
1.0,8.5,METERS,WBAN:03855,30.35,-87.31667,2019-06-23,1945-02-01,"PENSACOLA FOREST SHERMAN NAS, FL US"
1.0,190.2,METERS,WBAN:03856,34.64389,-86.78611,2019-06-23,1958-09-01,"HUNTSVILLE INTERNATIONAL AIRPORT JONES FIELD, AL US"
0.48,77.4,METERS,WBAN:03858,33.96667,-80.8,2019-06-23,1959-02-06,"EASTOVER MCENTIRE ANG, SC US"
1.0,870.5,METERS,WBAN:03859,37.2978,-81.20366,2019-06-23,2000-01-01,"BLUEFIELD MERCER CO AIRPORT, WV US"
1.0,251.2,METERS,WBAN:03860,38.36532,-82.55485,2019-06-23,1961-12-01,"HUNTINGTON TRI STATE AIRPORT, WV US"
1.0,140.2,METERS,WBAN:03865,37.75,-89.0,2019-06-22,2005-01-01,"MARION WILLIAMSON CO AIRPORT, IL US"
1.0,82.6,METERS,WBAN:03866,32.55,-88.56667,2019-06-23,1961-08-01,"MERIDIAN NAAS, MS US"
0.35,175.3,METERS,WBAN:03868,39.45194,-87.30889,2019-06-23,1961-10-03,"TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US"
1.0,287.4,METERS,WBAN:03870,34.8842,-82.2209,2019-06-23,1962-10-15,"GRNVL SPART INTERNATIONAL AIRPORT, SC US"
1.0,766.3,METERS,WBAN:03872,37.7836,-81.123,2019-06-23,1963-05-15,"BECKLEY RALEIGH CO AIRPORT, WV US"
1.0,13.7,METERS,WBAN:03875,31.88333,-81.56667,2019-06-23,2005-02-24,"FORT STEWART WRIGHT, GA US"
0.81,121.0,METERS,WBAN:03878,31.86056,-86.01222,2019-06-23,1969-04-09,"TROY MUNICIPAL AIRPORT, AL US"
1.0,173.7,METERS,WBAN:03879,38.65,-88.96667,2019-06-23,2005-01-01,"SALEM LECKRONE AIRPORT, IL US"
1.0,205.7,METERS,WBAN:03887,39.83444,-88.86556,2019-06-23,2005-01-01,"DECATUR AIRPORT, IL US"
1.0,256.0,METERS,WBAN:03888,33.77917,-84.52139,2019-06-23,2005-01-01,"ATLANTA FULTON CO AIRPORT, GA US"
1.0,416.1,METERS,WBAN:03889,37.59139,-83.31444,2019-06-23,1973-01-02,"JACKSON JULIAN CARROLL AIRPORT, KY US"
1.0,236.5,METERS,WBAN:03892,32.61611,-85.43333,2019-06-23,2005-01-01,"AUBURN OPELIKA AIRPORT, AL US"
1.0,257.3,METERS,WBAN:03893,39.13333,-86.61667,2019-06-23,2005-01-01,"BLOOMINGTON MONROE CO AIRPORT, IN US"
1.0,170.7,METERS,WBAN:03894,36.62389,-87.41944,2019-06-23,2005-01-01,"CLARKSVILLE OUTLAW AIRPORT, TN US"
1.0,173.4,METERS,WBAN:03896,33.96667,-86.08333,2019-06-23,2005-01-01,"GADSDEN MUNICIPAL AIRPORT, AL US"
0.77,111.3,METERS,WBAN:03901,32.38472,-94.71167,2019-06-23,1950-09-01,"LONGVIEW E TEXAS REGIONAL AIRPORT, TX US"
0.98,309.4,METERS,WBAN:03902,31.06667,-97.83333,2019-06-23,1950-09-26,"ROBERT GRAY ARMY AIR FIELD, TX US"
1.0,93.0,METERS,WBAN:03904,30.58917,-96.36472,2019-06-23,1951-08-01,"COLLEGE STATION EASTERWOOD FIELD, TX US"
1.0,13.4,METERS,WBAN:03908,30.52083,-90.4175,2019-06-23,2005-01-01,"HAMMOND MUNICIPAL AIRPORT, LA US"
1.0,445.6,METERS,WBAN:03914,32.95,-111.76667,2019-06-23,2005-01-01,"CASA GRANDE MUNICIPAL AIRPORT, AZ US"
0.56,219.2,METERS,WBAN:03918,36.29083,-92.59,2019-06-23,1951-07-01,"FLIPPIN MARION CO REGIONAL AIRPORT, AR US"
0.89,386.8,METERS,WBAN:03919,38.8,-97.65,2019-06-23,1952-01-01,"SALINA MUNICIPAL AIRPORT, KS US"
1.0,417.9,METERS,WBAN:03923,37.61667,-97.26667,2019-06-23,1953-12-01,"WICHITA MCCONNELL AFB, KS US"
1.0,170.7,METERS,WBAN:03927,32.8978,-97.0189,2019-06-23,1953-05-01,"DAL FTW WSCMO AIRPORT, TX US"
1.0,402.6,METERS,WBAN:03928,37.6475,-97.43,2019-06-23,1954-01-01,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US"
1.0,94.8,METERS,WBAN:03930,34.91667,-92.15,2019-06-23,1956-01-01,"LITTLE ROCK AFB, AR US"
0.81,100.6,METERS,WBAN:03931,31.05,-93.18333,2019-06-23,1957-11-01,"FORT POLK ARMY AIR FIELD, LA US"
1.0,585.8,METERS,WBAN:03932,35.3568,-99.2042,2019-06-23,2005-01-01,"CLINTON SHERMAN AIRPORT, OK US"
0.8,281.6,METERS,WBAN:03933,31.13333,-97.71667,2019-06-23,1960-11-01,"FORT HOOD, TX US"
1.0,102.4,METERS,WBAN:03935,37.2252,-89.5705,2019-06-23,1973-01-01,"CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US"
1.0,321.9,METERS,WBAN:03936,39.1346,-96.6788,2019-06-23,2005-01-01,"MANHATTAN ASOS, KS US"
1.0,2.7,METERS,WBAN:03937,30.12472,-93.22833,2019-06-23,1942-05-02,"LAKE CHARLES REGIONAL AIRPORT, LA US"
0.84,353.3,METERS,WBAN:03938,37.75,-92.15,2019-06-23,1963-03-20,"WAYNESVILLE REGIONAL AIRPORT FORNEY FIELD, MO US"
1.0,100.6,METERS,WBAN:03940,32.3205,-90.0777,2019-06-23,1942-09-01,"JACKSON INTERNATIONAL AIRPORT, MS US"
1.0,272.2,METERS,WBAN:03945,38.8169,-92.2183,2019-06-23,1969-11-01,"COLUMBIA REGIONAL AIRPORT, MO US"
1.0,306.3,METERS,WBAN:03947,39.2972,-94.7306,2019-06-23,1972-10-01,"KANSAS CITY INTERNATIONAL AIRPORT, MO US"
1.0,360.3,METERS,WBAN:03948,35.25,-97.46667,2019-06-23,2005-01-24,"NORMAN UNIVERSITY OF OKLAHOMA WESTHEIMER AIRPORT, OK US"
