title,category,read_year,link,trueEnjoy,grRating,ridge_full_enjoy,rf_enjoy,gbm_enjoy,heuristic_sum
"I Am Legend",General Reading,2014,https://www.goodreads.com/review/show/369860304?utm_medium=api&utm_source=rss,3,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"Flowers for Algernon",General Reading,2012,https://www.goodreads.com/review/show/369915881?utm_medium=api&utm_source=rss,4,4.21,3.702404294341702,3.4095684461202582,2.895634800768575,4.21
"The Master of Go (Vintage International)",General Reading,2012,https://www.goodreads.com/review/show/369915568?utm_medium=api&utm_source=rss,3,3.87,3.380570279347148,3.1916184602363327,2.621145477958113,3.87
"Collapse: How Societies Choose to Fail or Succeed",General Reading,2012,https://www.goodreads.com/review/show/369913940?utm_medium=api&utm_source=rss,4,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"Sophie’s World",General Reading,2012,https://www.goodreads.com/review/show/369913858?utm_medium=api&utm_source=rss,3,3.95,3.4562959299341025,3.167391229562459,2.645010657526909,3.95
"The Hunting of the Snark",General Reading,2012,https://www.goodreads.com/review/show/369912563?utm_medium=api&utm_source=rss,4,4.14,3.636144350078118,3.2468061167187683,2.5515307663290194,4.14
"Two Treatises of Government",General Reading,2012,https://www.goodreads.com/review/show/369911773?utm_medium=api&utm_source=rss,3,3.87,3.380570279347148,3.1916184602363327,2.621145477958113,3.87
"Philosophical Investigations",General Reading,2012,https://www.goodreads.com/review/show/369911729?utm_medium=api&utm_source=rss,4,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"Trainspotting",General Reading,2012,https://www.goodreads.com/review/show/369911446?utm_medium=api&utm_source=rss,1,4.05,3.5509529931677943,3.152219098660406,2.57426083774174,4.05
"Daughter of Regals and Other Tales",General Reading,2012,https://www.goodreads.com/review/show/369909781?utm_medium=api&utm_source=rss,3,3.8,3.314310335083564,3.15597753343254,2.82691905075889,3.8
"Reave the Just and Other Tales",General Reading,2012,https://www.goodreads.com/review/show/369909834?utm_medium=api&utm_source=rss,4,3.92,3.427898810963994,3.16665920115171,2.621145477958113,3.92
"The Second Chronicles of Thomas Covenant (The Second Chronicles of Thomas Covenant #1-3)",General Reading,2012,https://www.goodreads.com/review/show/369909744?utm_medium=api&utm_source=rss,3,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"Fatal Revenant (The Last Chronicles of Thomas Covenant, #2)",General Reading,2012,https://www.goodreads.com/review/show/369909728?utm_medium=api&utm_source=rss,3,3.84,3.3521731603770406,3.1840477112016923,2.621145477958113,3.84
"The Runes of the Earth (The Last Chronicles of Thomas Covenant #1)",General Reading,2012,https://www.goodreads.com/review/show/369909662?utm_medium=api&utm_source=rss,3,3.77,3.2859132161134554,3.1396523968756425,2.82691905075889,3.77
"The Gap Into Vision: Forbidden Knowledge (Gap, #2)",General Reading,2012,https://www.goodreads.com/review/show/369909612?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"The Gap Into Conflict: The Real Story (The Gap Cycle #1)",General Reading,2012,https://www.goodreads.com/review/show/369909486?utm_medium=api&utm_source=rss,4,3.71,3.2291189781732403,3.1180525219192736,2.6920097982944986,3.71
"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",General Reading,2012,https://www.goodreads.com/review/show/369909444?utm_medium=api&utm_source=rss,4,3.81,3.323776041406933,3.151179036164781,2.621145477958113,3.81
"A Man Rides Through (Mordant's Need, #2)",General Reading,2012,https://www.goodreads.com/review/show/369909400?utm_medium=api&utm_source=rss,4,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"The Mirror of Her Dreams (Mordant's Need, #1)",General Reading,2012,https://www.goodreads.com/review/show/369909373?utm_medium=api&utm_source=rss,4,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"The One Tree (The Second Chronicles of Thomas Covenant, #2)",General Reading,2012,https://www.goodreads.com/review/show/369909312?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",General Reading,2012,https://www.goodreads.com/review/show/369909291?utm_medium=api&utm_source=rss,3,4.06,3.5604186994911635,3.1458820859969077,2.57426083774174,4.06
"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",General Reading,2012,https://www.goodreads.com/review/show/369909269?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",General Reading,2012,https://www.goodreads.com/review/show/369909251?utm_medium=api&utm_source=rss,4,4.02,3.522555874197687,3.130877929761123,2.57426083774174,4.02
"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",General Reading,2012,https://www.goodreads.com/review/show/369909225?utm_medium=api&utm_source=rss,3,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"Guns, Germs, and Steel: The Fates of Human Societies",General Reading,2012,https://www.goodreads.com/review/show/369908754?utm_medium=api&utm_source=rss,4,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"The Catcher in the Rye",General Reading,2012,https://www.goodreads.com/review/show/369908217?utm_medium=api&utm_source=rss,2,3.81,3.323776041406933,3.151179036164781,2.621145477958113,3.81
"The Power of Myth",General Reading,2012,https://www.goodreads.com/review/show/369907932?utm_medium=api&utm_source=rss,3,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"The Art of War",General Reading,2012,https://www.goodreads.com/review/show/369907732?utm_medium=api&utm_source=rss,4,3.97,3.475227342580841,3.134045811789025,2.5386562938085575,3.97
"Strategy",General Reading,2012,https://www.goodreads.com/review/show/369907676?utm_medium=api&utm_source=rss,5,4.08,3.5793501121379028,3.2941670084941954,2.7622671254511912,4.08
"Coup d'État: A Practical Handbook",General Reading,2012,https://www.goodreads.com/review/show/369907008?utm_medium=api&utm_source=rss,4,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"The Grand Strategy of the Byzantine Empire",General Reading,2012,https://www.goodreads.com/review/show/369906934?utm_medium=api&utm_source=rss,5,3.96,3.4657616362574717,3.1368509099167032,2.5386562938085575,3.96
"Getting Things Done: The Art of Stress-Free Productivity",General Reading,2012,https://www.goodreads.com/review/show/369901194?utm_medium=api&utm_source=rss,3,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change",General Reading,2012,https://www.goodreads.com/review/show/369901058?utm_medium=api&utm_source=rss,2,4.16,3.6550757627248562,3.2764615559201165,2.6440748476244127,4.16
"II Cybernetic Frontiers",General Reading,2012,https://www.goodreads.com/review/show/369896743?utm_medium=api&utm_source=rss,2,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Whole Earth Discipline: An Ecopragmatist Manifesto",General Reading,2012,https://www.goodreads.com/review/show/369896675?utm_medium=api&utm_source=rss,4,4.11,3.6077472311080103,3.290748344706648,2.7622671254511912,4.11
"Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer",General Reading,2012,https://www.goodreads.com/review/show/369896613?utm_medium=api&utm_source=rss,5,4.1,3.5982815247846403,3.299161823709844,2.7622671254511912,4.1
"How Buildings Learn: What Happens After They're Built",General Reading,2012,https://www.goodreads.com/review/show/369896585?utm_medium=api&utm_source=rss,4,4.34,3.8254584765455024,3.4148184385960167,2.954018112679327,4.34
"If on a Winter's Night a Traveler",General Reading,2012,https://www.goodreads.com/review/show/369890913?utm_medium=api&utm_source=rss,3,4.04,3.541487286844425,3.1413284543957407,2.57426083774174,4.04
"The Two Towers (The Lord of the Rings, #2)",General Reading,2012,https://www.goodreads.com/review/show/369890791?utm_medium=api&utm_source=rss,3,4.45,3.9295812461025643,3.697616420274242,3.361656719965461,4.45
"The Return of the King (The Lord of the Rings, #3)",General Reading,2012,https://www.goodreads.com/review/show/369890769?utm_medium=api&utm_source=rss,4,4.54,4.014772603012887,3.656207828865651,3.361656719965461,4.54
"The Silmarillion",General Reading,2012,https://www.goodreads.com/review/show/369890734?utm_medium=api&utm_source=rss,4,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"The End of Eternity",General Reading,2012,https://www.goodreads.com/review/show/369890689?utm_medium=api&utm_source=rss,3,4.22,3.7118700006650713,3.419836382232142,2.9132384554091955,4.22
"The Alchemist",General Reading,2012,https://www.goodreads.com/review/show/369890524?utm_medium=api&utm_source=rss,3,3.85,3.36163886670041,3.187094234950601,2.621145477958113,3.85
"Pride and Prejudice",General Reading,2012,https://www.goodreads.com/review/show/369890450?utm_medium=api&utm_source=rss,2,4.28,3.7686642386052873,3.4776567106026426,3.0740397452633794,4.28
"The Count of Monte Cristo",General Reading,2012,https://www.goodreads.com/review/show/369890352?utm_medium=api&utm_source=rss,4,4.3,3.787595651252025,3.4863445750852065,3.0740397452633794,4.3
"The Trial",General Reading,2012,https://www.goodreads.com/review/show/369890295?utm_medium=api&utm_source=rss,3,3.99,3.4941587552275792,3.109294885935889,2.5386562938085575,3.99
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",General Reading,2012,https://www.goodreads.com/review/show/369890210?utm_medium=api&utm_source=rss,4,4.26,3.749732825958548,3.4694619338328896,2.9275548225167403,4.26
"The Color of Magic (Discworld, #1; Rincewind, #1)",General Reading,2012,https://www.goodreads.com/review/show/369890191?utm_medium=api&utm_source=rss,3,4.04,3.541487286844425,3.1413284543957407,2.57426083774174,4.04
"Mort (Discworld, #4; Death, #1)",General Reading,2012,https://www.goodreads.com/review/show/369890172?utm_medium=api&utm_source=rss,3,4.24,3.7308014133118106,3.4402107118031364,2.9275548225167403,4.24
"Guards! Guards! (Discworld, #8; City Watch, #1)",General Reading,2012,https://www.goodreads.com/review/show/369890154?utm_medium=api&utm_source=rss,3,4.33,3.8159927702221332,3.4097739629405854,2.954018112679327,4.33
"Night Watch (Discworld, #29; City Watch, #6)",General Reading,2012,https://www.goodreads.com/review/show/369890094?utm_medium=api&utm_source=rss,4,4.49,3.967444071396042,3.656207828865651,3.361656719965461,4.49
"Hogfather",General Reading,2012,https://www.goodreads.com/review/show/369890058?utm_medium=api&utm_source=rss,4,4.25,3.740267119635179,3.4503631739243485,2.9275548225167403,4.25
"Reaper Man (Discworld, #11; Death, #2)",General Reading,2012,https://www.goodreads.com/review/show/369890016?utm_medium=api&utm_source=rss,3,4.28,3.7686642386052873,3.4776567106026426,3.0740397452633794,4.28
"Sourcery (Discworld, #5; Rincewind, #3)",General Reading,2012,https://www.goodreads.com/review/show/369889936?utm_medium=api&utm_source=rss,3,3.9,3.4089673983172557,3.1602654121873868,2.621145477958113,3.9
"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",General Reading,2012,https://www.goodreads.com/review/show/369889927?utm_medium=api&utm_source=rss,3,4.24,3.7308014133118106,3.4402107118031364,2.9275548225167403,4.24
"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",General Reading,2012,https://www.goodreads.com/review/show/369889862?utm_medium=api&utm_source=rss,3,3.97,3.475227342580841,3.134045811789025,2.5386562938085575,3.97
"The Wonderful Wizard of Oz (Oz, #1)",General Reading,2012,https://www.goodreads.com/review/show/369889758?utm_medium=api&utm_source=rss,4,4,3.5036244615509484,3.109294885935889,2.5386562938085575,4
"Alice in Wonderland",General Reading,2012,https://www.goodreads.com/review/show/369889740?utm_medium=api&utm_source=rss,5,4.03,3.532021580521057,3.130877929761123,2.57426083774174,4.03
"The Picture of Dorian Gray",General Reading,2012,https://www.goodreads.com/review/show/369889665?utm_medium=api&utm_source=rss,4,4.13,3.6266786437547487,3.2504111143680525,2.5515307663290194,4.13
"Dubliners",General Reading,2012,https://www.goodreads.com/review/show/369889649?utm_medium=api&utm_source=rss,3,3.79,3.3048446287601947,3.154483880122026,2.82691905075889,3.79
"2001: A Space Odyssey (Space Odyssey, #1)",General Reading,2012,https://www.goodreads.com/review/show/369889584?utm_medium=api&utm_source=rss,4,4.17,3.6645414690482254,3.2943931354785496,2.6440748476244127,4.17
"Lord of Light",General Reading,2012,https://www.goodreads.com/review/show/369889542?utm_medium=api&utm_source=rss,4,4.07,3.5698844058145327,3.280851700523182,2.7622671254511912,4.07
"The Stranger",General Reading,2012,https://www.goodreads.com/review/show/369889465?utm_medium=api&utm_source=rss,3,4.04,3.541487286844425,3.1413284543957407,2.57426083774174,4.04
"The Little Prince",General Reading,2012,https://www.goodreads.com/review/show/369889441?utm_medium=api&utm_source=rss,4,4.33,3.8159927702221332,3.4097739629405854,2.954018112679327,4.33
"The God Delusion",General Reading,2012,https://www.goodreads.com/review/show/369889369?utm_medium=api&utm_source=rss,3,3.89,3.3995016919938865,3.1694320895565324,2.621145477958113,3.89
"A Portrait of the Artist as a Young Man",General Reading,2012,https://www.goodreads.com/review/show/369889352?utm_medium=api&utm_source=rss,3,3.64,3.162859033909656,3.077028370109622,2.865842948517334,3.64
"Antigone (Theban Plays, #3)",General Reading,2012,https://www.goodreads.com/review/show/369889237?utm_medium=api&utm_source=rss,2,3.7,3.219653271849872,3.1058996741370155,2.6920097982944986,3.7
"The Pickwick Papers",General Reading,2012,https://www.goodreads.com/review/show/369889101?utm_medium=api&utm_source=rss,1,3.84,3.3521731603770406,3.1840477112016923,2.621145477958113,3.84
"The Magic Goes Away",General Reading,2012,https://www.goodreads.com/review/show/369888863?utm_medium=api&utm_source=rss,3,3.67,3.1912561528797627,3.0735828572891095,2.865842948517334,3.67
"N-Space",General Reading,2012,https://www.goodreads.com/review/show/369888753?utm_medium=api&utm_source=rss,3,3.93,3.437364517287364,3.1705351892940024,2.645010657526909,3.93
"Flatlander (Known Space)",General Reading,2012,https://www.goodreads.com/review/show/369888725?utm_medium=api&utm_source=rss,3,3.97,3.475227342580841,3.134045811789025,2.5386562938085575,3.97
"The World of Ptavvs (Known Space)",General Reading,2012,https://www.goodreads.com/review/show/369888709?utm_medium=api&utm_source=rss,2,3.83,3.3427074540536714,3.1791866000905817,2.621145477958113,3.83
"The Man-Kzin Wars (Man-Kzin Wars, #1)",General Reading,2012,https://www.goodreads.com/review/show/369888644?utm_medium=api&utm_source=rss,4,3.69,3.210187565526502,3.083161219694678,2.6920097982944986,3.69
"A World Out of Time (The State, #1)",General Reading,2012,https://www.goodreads.com/review/show/369888579?utm_medium=api&utm_source=rss,3,3.79,3.3048446287601947,3.154483880122026,2.82691905075889,3.79
"Tales of Known Space: The Universe of Larry Niven (Known Space)",General Reading,2012,https://www.goodreads.com/review/show/369888533?utm_medium=api&utm_source=rss,4,4.19,3.6834728816949647,3.3149541704042047,2.6440748476244127,4.19
"The Integral Trees (The State, #2)",General Reading,2012,https://www.goodreads.com/review/show/369888543?utm_medium=api&utm_source=rss,3,3.76,3.2764475097900863,3.143957952431198,2.9420243767299623,3.76
"Ringworld's Children (Ringworld #4)",General Reading,2012,https://www.goodreads.com/review/show/369888503?utm_medium=api&utm_source=rss,3,3.76,3.2764475097900863,3.143957952431198,2.9420243767299623,3.76
"The Integral Trees / The Smoke Ring",General Reading,2012,https://www.goodreads.com/review/show/369888469?utm_medium=api&utm_source=rss,2,3.72,3.2385846844966104,3.1326049682793937,2.9420243767299623,3.72
"The Ringworld Throne (Ringworld #3)",General Reading,2012,https://www.goodreads.com/review/show/369888454?utm_medium=api&utm_source=rss,3,3.57,3.096599089646071,3.0808205669360933,2.910628499887679,3.57
